flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,total_bytes,packets_per_sec,bytes_per_sec,label,is_attack
158,2026-02-02 14:52:55.139232,172.16.0.10,59312,10.0.0.52,80,TCP,2853.1199956442865,2,13,1606,6162,7768,5.257402430637246,2722.6334720793416,BENIGN,False
159,2026-02-02 14:52:55.139237,172.16.0.65,60028,151.101.1.140,4156,TCP,1588.2680749401604,8,3,384,2991,3375,6.925782979308726,2124.9561413788138,BENIGN,False
160,2026-02-02 14:52:55.139242,10.0.0.112,57891,191.225.197.87,443,ICMP,73.56522440976002,1,2,1500,472,1972,40.78013795336136,26806.1440146762,BENIGN,False
161,2026-02-02 14:52:55.139248,172.16.0.155,63114,47.150.164.27,443,TCP,1023.6514095673291,7,16,4606,10512,15118,22.468586263874247,14768.699440750037,BENIGN,False
162,2026-02-02 14:52:55.139254,172.16.0.90,62462,187.180.222.71,80,TCP,5376.188575852013,11,15,1573,4020,5593,4.836139884821571,1040.3280913771941,BENIGN,False
163,2026-02-02 14:52:55.139259,192.168.2.244,61155,172.217.14.206,53,TCP,1250.0656455306116,43,23,860,11247,12107,52.79722727840039,9685.091373630205,BENIGN,False
164,2026-02-02 14:52:55.139264,192.168.1.155,53663,172.217.14.206,53,UDP,2593.5835574752555,3,8,2646,120,2766,4.241236018132393,1066.4780751049273,BENIGN,False
165,2026-02-02 14:52:55.139269,172.16.0.81,53010,64.58.13.189,3389,TCP,4535.043201439034,2,1,80,476,556,0.6615151977048547,122.60081664129974,BENIGN,False
166,2026-02-02 14:52:55.139275,10.0.0.181,54809,157.146.251.52,30649,TCP,2076.630065342835,12,0,2268,0,2268,5.778593019657015,1092.154080715176,BENIGN,False
167,2026-02-02 14:52:55.139280,172.16.0.23,58980,10.0.0.171,443,TCP,7820.486666689938,3,7,3255,2674,5929,1.2786928008704799,758.1369616361076,BENIGN,False
168,2026-02-02 14:52:55.139284,192.168.2.204,53702,10.0.0.131,52932,TCP,1326.0782148292474,1,16,10,13280,13290,12.81975664021372,10022.03327932002,BENIGN,False
169,2026-02-02 14:52:55.139290,172.16.0.7,51306,147.188.239.206,22,ICMP,376.3818602347772,3,1,4194,641,4835,10.627504730182544,12845.99634260815,BENIGN,False
170,2026-02-02 14:52:55.139295,172.16.0.135,59540,172.16.0.197,80,TCP,30910.97205423663,4,11,1028,2871,3899,0.4852645841638653,126.1364409103274,BENIGN,False
171,2026-02-02 14:52:55.139301,172.16.0.120,50967,89.65.93.197,3389,ICMP,493.7664538140577,1,2,1034,3312,4346,6.075746897803103,8801.732005950762,BENIGN,False
172,2026-02-02 14:52:55.139306,192.168.2.42,51736,182.115.177.243,56463,UDP,1462.197110339225,4,2,532,34,566,4.1034139361744595,387.0887146457907,BENIGN,False
173,2026-02-02 14:52:55.139312,10.0.0.33,60215,158.47.86.152,443,UDP,18.03560283194906,7,5,16548,525,17073,665.3506462641034,946627.6319722531,BENIGN,False
174,2026-02-02 14:52:55.139317,192.168.1.212,56059,192.168.1.21,443,TCP,14300.04665746944,10,7,3590,728,4318,1.1888073100181302,301.9570567446051,BENIGN,False
175,2026-02-02 14:52:55.139322,172.16.0.159,59051,192.168.1.128,443,UDP,194.22577002336726,4,6,2380,396,2776,51.48647369912294,14292.645098876528,BENIGN,False
176,2026-02-02 14:52:55.139328,172.16.0.77,53859,177.30.80.113,443,TCP,8459.565014931575,2,2,768,718,1486,0.4728375505052317,175.65915001269357,BENIGN,False
177,2026-02-02 14:52:55.139333,10.0.0.188,64437,89.204.66.195,443,TCP,4338.529227647337,1,16,154,880,1034,3.9183785813098284,238.3296148867272,BENIGN,False
178,2026-02-02 14:52:55.139338,172.16.0.64,57287,8.8.8.8,443,TCP,10979.790492400167,31,15,25699,6375,32074,4.1895152764380725,2921.1850647059723,BENIGN,False
179,2026-02-02 14:52:55.139343,192.168.2.209,65479,10.0.0.240,53,TCP,4002.073907849494,1,4,233,480,713,1.249352239645854,178.1576293734988,BENIGN,False
180,2026-02-02 14:52:55.139347,172.16.0.128,64134,10.0.0.128,34148,TCP,6426.277899985342,6,0,744,0,744,0.9336664385481502,115.77463837997063,BENIGN,False
181,2026-02-02 14:52:55.139352,192.168.2.150,64572,10.0.0.13,22,TCP,395.9242009745616,19,5,6213,1790,8003,60.61766353489974,20213.465052908443,BENIGN,False
182,2026-02-02 14:52:55.139357,192.168.1.217,61143,208.67.222.222,53,UDP,1741.1479129444767,11,4,11297,44,11341,8.615006162591502,6513.518992663349,BENIGN,False
183,2026-02-02 14:52:55.139363,192.168.1.146,53045,93.147.37.99,80,TCP,8738.236881376568,1,3,680,210,890,0.457758247378831,101.8512100417899,BENIGN,False
184,2026-02-02 14:52:55.139369,192.168.1.101,50427,87.187.73.51,80,TCP,8517.837110792861,17,5,51,675,726,2.582815298513285,85.2329048509384,BENIGN,False
185,2026-02-02 14:52:55.139375,10.0.0.206,58957,117.76.71.84,443,UDP,959.5294943637384,6,6,8304,2790,11094,12.506129379542594,11561.916611387129,BENIGN,False
186,2026-02-02 14:52:55.139380,172.16.0.182,59233,122.8.188.85,39277,TCP,351.2382514555415,3,9,102,3141,3243,34.164843806936325,9233.049038824542,BENIGN,False
187,2026-02-02 14:52:55.139385,192.168.1.153,56608,172.16.0.68,53,ICMP,212.2345657556806,1,2,484,36,520,14.135303499306183,2450.1192732130717,BENIGN,False
188,2026-02-02 14:52:55.139392,172.16.0.38,55833,63.16.56.49,80,TCP,10260.564224384563,36,27,24912,1485,26397,6.140013221717229,2572.665539899519,BENIGN,False
189,2026-02-02 14:52:55.139398,172.16.0.224,61499,187.31.70.133,443,TCP,7099.5286558018,1,0,195,0,195,0.1408544212555281,27.466612144827984,BENIGN,False
190,2026-02-02 14:52:55.139403,192.168.2.118,58933,88.181.135.157,19308,TCP,7357.244612919284,11,4,1749,9360,11109,2.038806752960215,1509.9402812423352,BENIGN,False
191,2026-02-02 14:52:55.139408,10.0.0.198,58112,151.101.1.140,443,TCP,2777.208950550171,6,1,4746,473,5219,2.5205161457560785,1879.2248235287104,BENIGN,False
192,2026-02-02 14:52:55.139413,172.16.0.230,60501,210.176.74.75,6203,TCP,1247.24264726588,1,9,531,1143,1674,8.017686070887102,1342.1606482665009,BENIGN,False
193,2026-02-02 14:52:55.139418,10.0.0.192,58052,172.16.0.55,3389,TCP,15065.772031925546,1,4,1437,868,2305,0.3318781134750088,152.99581031197906,BENIGN,False
194,2026-02-02 14:52:55.139423,192.168.2.63,59975,142.250.80.46,80,TCP,5087.825088650514,5,2,10330,420,10750,1.3758334608662162,2112.8871006159748,BENIGN,False
195,2026-02-02 14:52:55.139428,192.168.1.175,62485,192.168.2.2,11374,ICMP,1122.6262534240661,4,1,520,95,615,4.453842037587978,547.8225706233213,BENIGN,False
196,2026-02-02 14:52:55.139433,10.0.0.83,50374,8.8.8.8,443,UDP,31.629049095555,10,2,12680,766,13446,379.3980642208565,425115.53095946973,BENIGN,False
197,2026-02-02 14:52:55.139438,192.168.2.107,65384,192.168.2.240,27041,UDP,1592.2725389316395,3,2,99,696,795,3.140165943799313,499.2863850640908,BENIGN,False
198,2026-02-02 14:52:55.139442,10.0.0.225,58476,104.244.42.1,25,TCP,1566.663983062287,15,2,4545,8,4553,10.851082417029128,2906.1751908666834,BENIGN,False
199,2026-02-02 14:52:55.139448,172.16.0.228,57582,218.239.139.50,443,UDP,75.20522230669786,7,2,15106,122,15228,119.67254033631717,202485.93824904866,BENIGN,False
200,2026-02-02 14:52:55.139453,192.168.1.189,62439,10.0.0.203,80,TCP,3454.6297810450374,9,9,3690,27,3717,5.210399128370549,1075.9474200085183,BENIGN,False
201,2026-02-02 14:52:55.139458,10.0.0.23,59755,172.16.0.172,32314,TCP,1976.0491799893007,7,0,1505,0,1505,3.542421955326993,761.6207203953035,BENIGN,False
202,2026-02-02 14:52:55.139464,192.168.1.67,49526,172.16.0.61,443,TCP,409.18844804043624,5,1,2095,467,2562,14.66317054827285,6261.173824112507,BENIGN,False
203,2026-02-02 14:52:55.139469,10.0.0.178,59342,1.1.1.1,443,TCP,8061.878595553796,2,1,110,404,514,0.3721217039480759,63.756851943103676,BENIGN,False
204,2026-02-02 14:52:55.139474,10.0.0.95,62778,57.68.244.40,25509,TCP,6128.974697557997,1,22,26,6842,6868,3.7526668219341843,1120.5789449149556,BENIGN,False
205,2026-02-02 14:52:55.139479,172.16.0.194,51834,192.168.2.196,22,TCP,6173.200020306195,20,10,16180,1650,17830,4.859716176588747,2888.291314285912,BENIGN,False
206,2026-02-02 14:52:55.139485,10.0.0.20,63630,29.31.103.147,22,TCP,8432.272846739617,1,18,396,12222,12618,2.2532477714293186,1496.3937042050075,BENIGN,False
207,2026-02-02 14:52:55.139490,192.168.2.184,64303,24.228.28.117,443,TCP,3010.304859675232,10,5,6570,170,6740,4.982884026443183,2238.9758892151367,BENIGN,False
208,2026-02-02 14:52:55.139495,10.0.0.186,50636,104.244.42.1,443,UDP,62.25003131901508,5,3,2025,1524,3549,128.5139915673632,57012.019509071506,BENIGN,False
209,2026-02-02 14:52:55.139501,192.168.1.139,62926,18.241.16.74,53,TCP,1296.7997284335336,56,29,29400,2581,31981,65.54597301055543,24661.47956294792,BENIGN,False
210,2026-02-02 14:52:55.139507,172.16.0.115,60547,97.192.41.175,9739,ICMP,570.0738976376844,1,0,37,0,37,1.7541585470653476,64.90386624141786,BENIGN,False
211,2026-02-02 14:52:55.139513,172.16.0.136,58928,192.168.2.187,53,ICMP,148.98937656944827,4,2,1240,1620,2860,40.27132764867451,19195.999512534847,BENIGN,False
212,2026-02-02 14:52:55.139517,172.16.0.137,55328,172.16.0.211,80,TCP,6494.514894089445,13,4,2756,740,3496,2.6175935042463956,538.300405343847,BENIGN,False
213,2026-02-02 14:52:55.139522,192.168.1.9,57038,172.16.0.158,2049,UDP,4394.063891516505,4,4,1792,3892,5684,1.820638069338358,1293.5633482649032,BENIGN,False
214,2026-02-02 14:52:55.139527,192.168.1.153,56271,8.8.8.8,443,TCP,1182.8044947501228,9,7,5940,392,6332,13.527172132855423,5353.3783715775335,BENIGN,False
215,2026-02-02 14:52:55.139532,192.168.1.36,59659,10.0.0.60,443,UDP,1258.16490912711,5,3,1805,534,2339,6.358466956092618,1859.0567762875792,BENIGN,False
216,2026-02-02 14:52:55.139538,192.168.2.253,54890,57.211.153.71,58676,TCP,4494.106713425393,1,3,1743,357,2100,0.8900545214137147,467.2786237422002,BENIGN,False
217,2026-02-02 14:52:55.139544,172.16.0.143,64668,89.195.163.179,443,TCP,5346.286922585514,3,11,210,15400,15610,2.6186398528026382,2919.7834358749415,BENIGN,False
218,2026-02-02 14:52:55.139549,192.168.2.77,61879,37.237.29.144,443,TCP,3023.754610823689,2,0,186,0,186,0.6614293345236729,61.51292811070158,BENIGN,False
219,2026-02-02 14:52:55.139555,192.168.2.85,50447,116.189.47.138,80,TCP,2054.925399025833,17,4,2414,1536,3950,10.219349086811302,1922.210899662126,BENIGN,False
220,2026-02-02 14:52:55.139560,192.168.2.206,49654,192.168.2.123,20893,TCP,6134.113034796725,1,1,18,533,551,0.3260455079087529,89.82553742886144,BENIGN,False
221,2026-02-02 14:52:55.139566,192.168.2.247,59690,192.245.124.179,3389,TCP,5450.312625735495,6,14,4914,4928,9842,3.66951427805503,1805.7679762308803,BENIGN,False
222,2026-02-02 14:52:55.139584,172.16.0.120,52383,10.0.0.79,443,TCP,10135.053132645013,2,0,314,0,314,0.1973349299529569,30.981584002614234,BENIGN,False
223,2026-02-02 14:52:55.139589,172.16.0.195,56402,10.0.0.235,80,TCP,3787.5702141697193,27,0,1755,0,1755,7.128580718844502,463.3577467248926,BENIGN,False
224,2026-02-02 14:52:55.139594,192.168.1.67,57204,172.16.0.76,443,TCP,13581.043269379974,3,5,63,320,383,0.5890563663865884,28.201073540757918,BENIGN,False
225,2026-02-02 14:52:55.139600,10.0.0.66,65153,126.251.235.44,80,TCP,21573.755422666894,33,0,50028,0,50028,1.529636326799547,2318.9286714281134,BENIGN,False
226,2026-02-02 14:52:55.139605,192.168.1.135,62665,1.1.1.1,53,UDP,2024.3345669765108,5,2,2795,2802,5597,3.4579264288585474,2764.8591746173274,BENIGN,False
227,2026-02-02 14:52:55.139611,192.168.2.18,64985,3.111.233.96,3389,TCP,493.03196860893485,11,4,11143,308,11451,30.423990643693458,23225.674457395588,BENIGN,False
228,2026-02-02 14:52:55.139618,192.168.1.2,63261,106.6.8.136,443,TCP,5898.449381901769,18,23,10332,6325,16657,6.9509793753253915,2823.962523287684,BENIGN,False
229,2026-02-02 14:52:55.139622,192.168.2.28,60766,192.168.1.135,443,TCP,4809.674277754708,20,6,300,6414,6714,5.405771471937917,1395.9365254842758,BENIGN,False
230,2026-02-02 14:52:55.139628,172.16.0.21,51793,104.235.124.254,53,TCP,5848.2876800557515,11,1,5907,200,6107,2.051882646081734,1044.2372766350957,BENIGN,False
231,2026-02-02 14:52:55.139634,192.168.1.24,63370,97.243.28.164,443,TCP,5266.755678436182,1,8,3720,152,3872,1.7088318785792436,735.1774482065367,BENIGN,False
232,2026-02-02 14:52:55.139639,10.0.0.145,58035,25.21.117.55,443,UDP,3779.8631125622287,10,3,3930,6,3936,3.4392779878178668,1041.3075507731633,BENIGN,False
233,2026-02-02 14:52:55.139645,192.168.1.176,53876,140.16.91.238,80,UDP,392.42919094318785,5,2,2310,882,3192,17.837612903300542,8133.951483905047,BENIGN,False
234,2026-02-02 14:52:55.139651,172.16.0.238,61903,192.168.1.77,53,TCP,4831.218650742091,6,3,5970,876,6846,1.862884015530444,1417.0337744801577,BENIGN,False
235,2026-02-02 14:52:55.139657,10.0.0.99,62151,36.40.177.14,80,TCP,3261.771957576247,1,3,239,609,848,1.2263273006284334,259.98138773322785,BENIGN,False
236,2026-02-02 14:52:55.139662,10.0.0.8,61453,10.0.0.201,443,ICMP,433.95552743263534,4,0,1524,0,1524,9.217534394975385,3511.8806044856215,BENIGN,False
237,2026-02-02 14:52:55.139668,172.16.0.22,54207,76.126.37.22,53,TCP,7238.365643934406,16,10,24896,70,24966,3.5919710717829565,3449.121145312819,BENIGN,False
238,2026-02-02 14:52:55.139673,10.0.0.93,57991,192.168.1.24,443,TCP,1089.3995535625647,1,8,1141,888,2029,8.261431694705688,1862.4938787286492,BENIGN,False
239,2026-02-02 14:52:55.139678,192.168.1.48,59782,143.208.52.7,443,TCP,13088.845831118593,1,21,216,882,1098,1.6808204698763607,83.88822163292019,BENIGN,False
240,2026-02-02 14:52:55.139683,192.168.1.75,57106,172.16.0.100,443,UDP,665.2825488994116,5,3,320,237,557,12.024965953540399,837.2382545152502,BENIGN,False
241,2026-02-02 14:52:55.139689,192.168.2.176,62950,36.137.154.69,443,TCP,5714.668463130851,2,5,1234,225,1459,1.2249179537118702,255.30789920937409,BENIGN,False
242,2026-02-02 14:52:55.139693,192.168.1.93,64155,151.101.1.140,443,TCP,4188.694362840734,2,26,660,17030,17690,6.684660558764344,4223.273045876473,BENIGN,False
243,2026-02-02 14:52:55.139699,10.0.0.2,53612,86.194.168.113,22,TCP,3995.056249968056,1,8,1512,2944,4456,2.2527843006145316,1115.378538170928,BENIGN,False
244,2026-02-02 14:52:55.139705,192.168.2.123,57095,102.163.149.189,443,TCP,8551.511073538646,21,2,2499,754,3253,2.6895831394255,380.40060663265876,BENIGN,False
245,2026-02-02 14:52:55.139710,10.0.0.210,50033,94.58.102.152,53,ICMP,264.68871616678865,4,2,3660,1842,5502,22.66813669616053,20786.681350379204,BENIGN,False
246,2026-02-02 14:52:55.139716,10.0.0.213,63017,210.209.255.36,443,TCP,2180.3023921175736,2,12,320,8292,8612,6.421127661288666,3949.910815644142,BENIGN,False
247,2026-02-02 14:52:55.139721,192.168.1.115,62858,172.16.0.150,3389,TCP,2755.966503777051,11,0,5368,0,5368,3.991340237598862,1947.7740359482445,BENIGN,False
248,2026-02-02 14:52:55.139727,10.0.0.180,50603,138.43.55.197,80,TCP,4416.800520333024,1,10,993,970,1963,2.490490559707371,444.43936079141537,BENIGN,False
249,2026-02-02 14:52:55.139733,172.16.0.248,56394,204.220.54.3,53,TCP,503.0510563140048,1,8,467,2528,2995,17.890828151610506,5953.670034897053,BENIGN,False
250,2026-02-02 14:52:55.139738,172.16.0.119,51965,151.77.176.7,3389,TCP,1319.4833147064442,4,7,1372,12334,13706,8.336596512739728,10387.3992548737,BENIGN,False
251,2026-02-02 14:52:55.139744,192.168.2.90,59602,117.105.247.90,443,TCP,733.4580630766366,11,4,3069,2020,5089,20.45106701408326,6938.3653356446475,BENIGN,False
252,2026-02-02 14:52:55.139750,192.168.1.208,57144,6.175.55.174,49552,UDP,1179.0725753198146,4,1,176,898,1074,4.240621064944868,910.8854047501576,BENIGN,False
253,2026-02-02 14:52:55.139755,192.168.2.85,50108,119.118.207.162,443,TCP,1065.14515929982,3,2,657,56,713,4.694195862737415,669.3923300263554,BENIGN,False
254,2026-02-02 14:52:55.139760,192.168.2.116,51202,172.16.0.100,80,TCP,3660.061610127674,1,12,133,3720,3853,3.5518527786603356,1052.714519706021,BENIGN,False
255,2026-02-02 14:52:55.139766,192.168.2.94,61886,118.58.134.172,443,UDP,2120.9228164897418,8,1,3304,1264,4568,4.2434358902770235,2153.779460753938,BENIGN,False
256,2026-02-02 14:52:55.139772,192.168.1.90,53014,118.88.152.236,80,TCP,963.6958147035177,11,1,4213,40,4253,12.452061964896895,4413.218294725541,BENIGN,False
257,2026-02-02 14:52:55.139778,192.168.1.47,54828,37.198.214.153,80,TCP,2992.5582892294033,14,3,7644,1902,9546,5.680758186460446,3189.9128028206715,BENIGN,False
258,2026-02-02 14:52:55.139783,172.16.0.74,49466,13.107.42.14,22,UDP,2619.734692704209,6,2,4218,108,4326,3.053744343761023,1651.3122538887733,BENIGN,False
259,2026-02-02 14:52:55.139789,192.168.2.209,54632,144.253.209.176,443,TCP,8745.443674676697,15,9,270,1296,1566,2.7442861554862437,179.0646716454774,BENIGN,False
260,2026-02-02 14:52:55.139794,192.168.1.204,65382,75.16.140.58,443,TCP,1526.6006958956375,4,0,5524,0,5524,2.620200561125285,3618.4969749140187,BENIGN,False
261,2026-02-02 14:52:55.139799,192.168.1.147,50515,142.250.80.46,53,UDP,364.5981219476022,8,3,8408,2430,10838,30.170204775714268,29725.879941744657,BENIGN,False
262,2026-02-02 14:52:55.139804,172.16.0.140,57263,192.168.2.254,443,TCP,8197.563291787237,15,2,630,412,1042,2.0737869772876927,127.11094296081033,BENIGN,False
263,2026-02-02 14:52:55.139808,192.168.1.116,56916,1.1.1.1,51855,TCP,952.9251168332878,11,3,20416,1227,21643,14.6916056179987,22712.172885024705,BENIGN,False
264,2026-02-02 14:52:55.139814,10.0.0.221,51097,162.219.84.158,80,TCP,8643.375877049688,1,15,1280,4005,5285,1.851128566846662,611.4509047365381,BENIGN,False
265,2026-02-02 14:52:55.139820,10.0.0.153,52272,83.149.148.147,60016,TCP,4660.2327491249525,14,1,4886,203,5089,3.2187233572865077,1092.0055443487358,BENIGN,False
266,2026-02-02 14:52:55.139825,172.16.0.236,57333,104.244.42.1,22,UDP,158.26211104526104,2,4,372,1128,1500,37.91179051241186,9477.947628102966,BENIGN,False
267,2026-02-02 14:52:55.139830,10.0.0.213,62725,20.190.128.0,80,TCP,2894.7344531327417,1,8,121,3088,3209,3.109093474967976,1108.5645512413596,BENIGN,False
268,2026-02-02 14:52:55.139836,192.168.1.163,64051,197.47.206.132,22,TCP,5251.984196623099,1,0,758,0,758,0.19040422868046258,144.32640533979063,BENIGN,False
269,2026-02-02 14:52:55.139841,10.0.0.149,64174,192.168.1.223,443,UDP,59.92390010381585,5,1,265,471,736,100.12699423110362,12282.244625682044,BENIGN,False
270,2026-02-02 14:52:55.139846,10.0.0.218,56093,142.250.80.46,55081,TCP,321.5823189976354,7,45,5880,17190,23070,161.70043229392334,71739.01871193868,BENIGN,False
271,2026-02-02 14:52:55.139851,10.0.0.213,60415,142.250.80.46,443,TCP,1828.2441654349263,9,5,2493,280,2773,7.6576204998687905,1516.7558318668682,BENIGN,False
272,2026-02-02 14:52:55.139856,192.168.1.12,54328,192.168.1.161,80,UDP,2176.8710598120474,6,0,1614,0,1614,2.756249605577486,741.4311439003437,BENIGN,False
273,2026-02-02 14:52:55.139862,192.168.1.254,60962,52.67.154.41,7141,UDP,19.3788394664463,4,0,552,0,552,206.4107093165121,28484.677885678673,BENIGN,False
274,2026-02-02 14:52:55.139867,10.0.0.171,52140,43.26.202.161,80,TCP,8085.765789807736,32,5,1856,1585,3441,4.575942583773477,425.56266029093337,BENIGN,False
275,2026-02-02 14:52:55.139872,192.168.1.55,49456,172.16.0.20,443,TCP,3029.1381554346426,18,0,6012,0,6012,5.942284265808679,1984.7229447800987,BENIGN,False
276,2026-02-02 14:52:55.139877,10.0.0.210,52079,20.190.128.0,80,TCP,1962.8129750685223,13,5,3055,1000,4055,9.17051202974222,2065.9125711447055,BENIGN,False
277,2026-02-02 14:52:55.139882,192.168.1.27,53514,10.0.0.95,53,UDP,615.1621609169232,9,7,3285,455,3740,26.00940210001112,6079.697740877599,BENIGN,False
278,2026-02-02 14:52:55.139888,192.168.2.18,62642,3.84.225.90,80,TCP,6686.259595713725,7,9,147,315,462,2.3929672144732335,69.09692831791462,BENIGN,False
279,2026-02-02 14:52:55.139893,172.16.0.221,60671,1.1.1.1,443,TCP,6299.601899914633,1,0,6,0,6,0.15874018960048114,0.9524411376028868,BENIGN,False
280,2026-02-02 14:52:55.139898,10.0.0.203,58488,192.168.2.64,443,TCP,6687.680215078304,4,2,860,1192,2052,0.8971720846448619,306.8328529485428,BENIGN,False
281,2026-02-02 14:52:55.139903,192.168.1.218,58836,10.0.0.53,53,TCP,5414.245088142517,2,1,102,431,533,0.554093867411019,98.4440104433577,BENIGN,False
282,2026-02-02 14:52:55.139909,192.168.2.127,59522,62.255.36.136,443,UDP,1445.5037992237158,1,2,733,782,1515,2.075400978960485,1048.0774943750448,BENIGN,False
283,2026-02-02 14:52:55.139916,172.16.0.94,51133,45.241.37.5,80,TCP,2405.845779146629,2,1,954,596,1550,1.246962721386124,644.264072716164,BENIGN,False
284,2026-02-02 14:52:55.139921,172.16.0.130,62333,10.0.0.161,443,TCP,5162.778167818545,7,0,12096,0,12096,1.3558591464637237,2342.924605089315,BENIGN,False
285,2026-02-02 14:52:55.139925,192.168.2.72,59858,1.1.1.1,53,TCP,1732.3646431882362,39,7,17004,3857,20861,26.553301108328903,12041.922052627158,BENIGN,False
286,2026-02-02 14:52:55.139931,192.168.1.80,50955,187.122.29.63,443,TCP,8350.447669219384,10,1,2060,1052,3112,1.3172946452376606,372.6746305436,BENIGN,False
287,2026-02-02 14:52:55.139936,192.168.2.31,57647,208.67.222.222,445,TCP,1271.9819393547195,4,4,1156,1516,2672,6.289397476868598,2100.658757274112,BENIGN,False
288,2026-02-02 14:52:55.139942,192.168.2.192,51677,69.60.15.86,80,UDP,2866.035383780196,2,7,1406,1722,3128,3.1402264085551272,1091.4031339956043,BENIGN,False
289,2026-02-02 14:52:55.139948,10.0.0.15,52931,146.85.188.41,443,TCP,9225.755435367259,13,11,6929,858,7787,2.6014129865176305,844.0501219171995,BENIGN,False
290,2026-02-02 14:52:55.139953,192.168.1.12,50310,4.125.23.121,12752,TCP,3937.5851209610228,41,22,902,1584,2486,15.999654119127706,631.3514307960552,BENIGN,False
291,2026-02-02 14:52:55.139959,172.16.0.58,50877,107.163.138.212,443,TCP,706.2557007634263,12,13,1440,3653,5093,35.39794436062786,7211.269225147107,BENIGN,False
292,2026-02-02 14:52:55.139965,192.168.1.245,58706,120.144.159.84,443,TCP,9184.925352389018,13,6,5798,1704,7502,2.0686069043618365,816.7731050801315,BENIGN,False
293,2026-02-02 14:52:55.139971,10.0.0.190,57184,119.188.252.198,443,UDP,353.1788500016205,7,3,1792,1929,3721,28.31426627034466,10535.738479195248,BENIGN,False
294,2026-02-02 14:52:55.139975,172.16.0.7,60129,13.107.42.14,80,TCP,1141.0043063078188,8,10,3824,830,4654,15.775575868110687,4078.862782788174,BENIGN,False
295,2026-02-02 14:52:55.139981,172.16.0.218,53817,79.53.105.136,445,ICMP,219.55068526149535,3,0,2295,0,2295,13.6642707192048,10453.167100191673,BENIGN,False
296,2026-02-02 14:52:55.139987,192.168.2.230,62074,106.190.234.250,443,TCP,26.21667917122488,14,0,9576,0,9576,534.0111883951434,365263.6528622781,BENIGN,False
297,2026-02-02 14:52:55.139992,192.168.1.112,59842,34.121.149.67,26776,UDP,3171.8367195597857,3,7,798,3325,4123,3.152747409200775,1299.8777568134794,BENIGN,False
298,2026-02-02 14:52:55.139997,10.0.0.60,52614,151.101.1.140,80,TCP,16.117266761173124,9,3,7110,117,7227,744.5431150217283,448401.0910218359,BENIGN,False
299,2026-02-02 14:52:55.140002,172.16.0.81,54316,138.183.106.116,80,TCP,4436.114946889184,6,8,198,2768,2966,3.155914616193043,668.6030536877547,BENIGN,False
300,2026-02-02 14:52:55.140008,10.0.0.212,57285,192.168.1.56,80,UDP,824.3603206028805,7,1,5376,491,5867,9.704494260652124,7117.033478405752,BENIGN,False
301,2026-02-02 14:52:55.140013,172.16.0.132,62403,192.168.1.174,80,TCP,7770.369982367988,7,4,553,636,1189,1.4156340077706049,153.01716683993175,BENIGN,False
302,2026-02-02 14:52:55.140018,192.168.2.25,56435,172.16.0.27,80,UDP,569.1954172192331,6,3,1578,2196,3774,15.811792800386392,6630.4117809620275,BENIGN,False
303,2026-02-02 14:52:55.140024,172.16.0.96,63682,166.43.132.235,80,UDP,484.2371702849132,5,0,4450,0,4450,10.325518788774772,9189.711722009548,BENIGN,False
304,2026-02-02 14:52:55.140029,192.168.1.232,63345,10.0.0.32,80,TCP,3649.872968592603,3,22,450,4928,5378,6.84955345436037,1473.4759391020027,BENIGN,False
305,2026-02-02 14:52:55.140034,172.16.0.128,55284,192.168.1.98,80,TCP,10307.232165577963,18,1,14598,245,14843,1.8433658711455447,1440.0568223901746,BENIGN,False
306,2026-02-02 14:52:55.140039,172.16.0.227,64848,151.101.1.140,22,TCP,3298.260987768963,1,0,650,0,650,0.303190076136585,197.07354948878026,BENIGN,False
307,2026-02-02 14:52:55.140044,10.0.0.99,49791,151.101.1.140,80,TCP,2871.052520705656,13,11,1118,4136,5254,8.359303714200674,1829.9909047670976,BENIGN,False
308,2026-02-02 14:52:55.140050,10.0.0.123,55044,172.16.0.89,443,UDP,145.43519952787474,4,2,4732,228,4960,41.25548711369571,34104.53601398845,BENIGN,False
309,2026-02-02 14:52:55.140056,192.168.2.8,56779,200.143.29.208,53,ICMP,158.69258782709738,2,0,1424,0,1424,12.602983084371203,8973.323956072298,BENIGN,False
310,2026-02-02 14:52:55.140063,192.168.2.69,54844,203.28.112.148,443,UDP,1499.2863982584597,2,2,760,422,1182,2.667935895801041,788.3750572092076,BENIGN,False
311,2026-02-02 14:52:55.140069,10.0.0.207,65281,92.14.180.243,445,TCP,2133.520277972683,23,0,12535,0,12535,10.780305318614126,5875.266398644698,BENIGN,False
312,2026-02-02 14:52:55.140074,192.168.2.126,49174,8.8.8.8,443,TCP,4106.81430140426,27,0,7317,0,7317,6.574438973480681,1781.6729618132645,BENIGN,False
313,2026-02-02 14:52:55.140080,192.168.2.207,49870,208.67.222.222,443,UDP,1312.3785630731404,7,1,567,102,669,6.095802099408531,509.7614505630384,BENIGN,False
314,2026-02-02 14:52:55.140085,192.168.2.199,62114,142.250.80.46,25507,UDP,288.9717855613698,6,2,1836,530,2366,27.68436366359724,8187.650553508884,BENIGN,False
315,2026-02-02 14:52:55.140091,10.0.0.78,60844,41.223.249.167,443,TCP,906.2578881090823,29,15,16008,3720,19728,48.55130154155846,21768.638109360574,BENIGN,False
