flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,total_bytes,packets_per_sec,bytes_per_sec,label,is_attack
386,2026-02-02 14:52:55.210411,10.0.0.79,63112,192.168.2.168,443,TCP,4358.077447345779,19,3,5339,501,5840,5.04809753057481,1340.0404353889496,BENIGN,False
387,2026-02-02 14:52:55.210416,192.168.2.171,53957,112.183.130.162,80,TCP,1821.1554195215265,1,8,262,384,646,4.941917588980174,354.7198624979103,BENIGN,False
388,2026-02-02 14:52:55.210421,172.16.0.252,64114,172.16.0.169,443,TCP,3625.0249063357396,8,1,9992,160,10152,2.4827415624841627,2800.5324824821355,BENIGN,False
389,2026-02-02 14:52:55.210427,192.168.2.184,61228,199.23.213.9,443,UDP,1861.7556630264833,7,5,3745,1880,5625,6.445528937182183,3021.3416893041485,BENIGN,False
390,2026-02-02 14:52:55.210433,192.168.1.125,57490,86.195.152.44,443,TCP,1700.1927606141785,6,5,2412,3455,5867,6.469854627557851,3450.7851908983557,BENIGN,False
391,2026-02-02 14:52:55.210438,172.16.0.115,50470,219.119.17.166,80,TCP,4864.944738234963,4,0,9840,0,9840,0.8222087228582229,2022.6334582312284,BENIGN,False
392,2026-02-02 14:52:55.210443,10.0.0.75,55712,8.8.8.8,22,TCP,11769.350811269658,3,5,1230,1575,2805,0.679731629066546,238.33090244145768,BENIGN,False
393,2026-02-02 14:52:55.210448,172.16.0.96,61008,86.43.88.103,443,TCP,9707.41194276563,2,5,408,410,818,0.7210984803438463,84.26550813160947,BENIGN,False
394,2026-02-02 14:52:55.210454,10.0.0.72,63386,131.233.30.171,443,TCP,7635.1168785147065,2,1,1058,283,1341,0.39292129350920996,175.63581819861685,BENIGN,False
395,2026-02-02 14:52:55.210460,192.168.2.151,50967,140.46.246.102,53,TCP,2222.8948911755233,18,9,7398,630,8028,12.14632329544008,3611.506793177517,BENIGN,False
396,2026-02-02 14:52:55.210466,172.16.0.123,58034,192.168.2.238,443,TCP,833.532121235694,7,17,2863,20587,23450,28.793131528537252,28133.288931008276,BENIGN,False
397,2026-02-02 14:52:55.210471,172.16.0.34,51365,162.197.236.98,443,TCP,7029.727837449281,1,23,1034,7291,8325,3.4140724299659855,1184.2563741444512,BENIGN,False
398,2026-02-02 14:52:55.210476,172.16.0.7,65472,106.114.162.186,24433,TCP,3438.543982228973,2,29,420,1537,1957,9.01544379255106,569.1362420007234,BENIGN,False
399,2026-02-02 14:52:55.210482,192.168.2.161,64559,83.117.201.20,80,TCP,8141.701924013948,12,0,3084,0,3084,1.4738933102679679,378.79058073886773,BENIGN,False
400,2026-02-02 14:52:55.210486,10.0.0.102,60622,20.190.128.0,443,TCP,4317.106446261791,2,7,2192,805,2997,2.0847296938423083,694.2149880494887,BENIGN,False
401,2026-02-02 14:52:55.210491,192.168.1.89,56903,20.190.128.0,3389,TCP,3286.45007577443,29,4,11049,108,11157,10.041229667005902,3394.848466508632,BENIGN,False
402,2026-02-02 14:52:55.210496,172.16.0.165,60169,192.168.1.214,443,TCP,3396.3095720610327,14,14,3752,6286,10038,8.244242583283816,2955.560966107248,BENIGN,False
403,2026-02-02 14:52:55.210501,172.16.0.187,64095,10.0.0.148,80,TCP,4390.637273801924,4,8,20,144,164,2.7330884451789403,37.35220875077885,BENIGN,False
404,2026-02-02 14:52:55.210506,172.16.0.125,58291,172.16.0.83,443,UDP,1576.3492279517732,2,2,3450,324,3774,2.5375087760200152,2394.1395301748844,BENIGN,False
405,2026-02-02 14:52:55.210510,192.168.1.86,50682,192.168.2.241,443,TCP,986.5236163354816,1,6,1332,654,1986,7.095623342502476,2013.1297083157024,BENIGN,False
406,2026-02-02 14:52:55.210515,192.168.1.160,64550,172.16.0.242,443,TCP,1205.2712653484762,15,7,9360,1820,11180,18.253152325538277,9275.920136341725,BENIGN,False
407,2026-02-02 14:52:55.210521,192.168.2.194,57980,35.71.175.180,443,UDP,189.49843726412405,5,4,1835,3624,5459,47.493795357561424,28807.625428547537,BENIGN,False
408,2026-02-02 14:52:55.210526,172.16.0.85,50964,192.168.2.115,443,ICMP,579.7956625363797,2,0,2450,0,2450,3.449491138396553,4225.626644535777,BENIGN,False
409,2026-02-02 14:52:55.210532,10.0.0.49,51795,157.102.162.190,53,TCP,2369.204855155342,11,24,7898,1896,9794,14.772888855026912,4133.876384175245,BENIGN,False
410,2026-02-02 14:52:55.210536,10.0.0.83,63191,192.168.1.102,80,TCP,6456.657561740367,1,4,518,288,806,0.77439448386237,124.83239079861404,BENIGN,False
411,2026-02-02 14:52:55.210542,172.16.0.36,49857,194.150.231.76,80,TCP,568.7588313166609,24,2,1104,80,1184,45.713575892634005,2081.725917572256,BENIGN,False
412,2026-02-02 14:52:55.210546,192.168.2.37,63253,13.107.42.14,31569,TCP,10532.744407025852,3,2,795,348,1143,0.4747100856890401,108.51872558851456,BENIGN,False
413,2026-02-02 14:52:55.210551,10.0.0.198,52997,172.217.14.206,443,TCP,1015.9346676978241,9,11,567,165,732,19.686305267366592,720.5187727856172,BENIGN,False
414,2026-02-02 14:52:55.210556,172.16.0.182,63718,192.168.2.167,3389,TCP,12654.180051409452,16,4,3648,3952,7600,1.5805054076002618,600.5920548880995,BENIGN,False
415,2026-02-02 14:52:55.210561,10.0.0.153,55207,73.167.135.158,55475,TCP,3915.8804698816325,82,2,40344,118,40462,21.451114416303703,10332.79751800572,BENIGN,False
416,2026-02-02 14:52:55.210566,192.168.1.157,65082,10.0.0.1,53,TCP,3598.4545311368083,1,11,331,1397,1728,3.334764937604759,480.2061510150853,BENIGN,False
417,2026-02-02 14:52:55.210570,192.168.1.200,49429,151.101.1.140,443,TCP,840.4473076328863,21,14,5754,9352,15106,41.64449059700988,17973.76214166946,BENIGN,False
418,2026-02-02 14:52:55.210576,192.168.1.201,56910,5.94.41.69,443,TCP,10139.691707576192,1,26,95,858,953,2.6628028522628644,93.98707845209296,BENIGN,False
419,2026-02-02 14:52:55.210582,10.0.0.30,56240,218.23.117.93,443,ICMP,1262.4235519604508,1,1,156,453,609,1.584254347040775,482.40544867391606,BENIGN,False
420,2026-02-02 14:52:55.210586,192.168.2.186,52083,192.168.2.95,18428,TCP,4903.001003822346,1,1,353,654,1007,0.4079134388185549,205.3844164451424,BENIGN,False
421,2026-02-02 14:52:55.210591,172.16.0.254,55903,192.168.1.112,24598,ICMP,344.26787444713324,4,1,2976,518,3494,14.523574144202684,10149.073611968835,BENIGN,False
422,2026-02-02 14:52:55.210596,172.16.0.129,64239,64.51.94.97,443,TCP,5700.629496346046,1,16,52,784,836,2.982126800364162,146.65047088849644,BENIGN,False
423,2026-02-02 14:52:55.210603,172.16.0.233,54108,75.187.167.212,443,UDP,2456.57801125363,4,3,1404,537,1941,2.8494922481325116,790.1234933750293,BENIGN,False
424,2026-02-02 14:52:55.210609,192.168.2.157,63206,38.200.205.214,80,UDP,1018.0407400016571,6,1,6084,201,6285,6.875952724631242,6173.623267758194,BENIGN,False
425,2026-02-02 14:52:55.210614,10.0.0.122,49236,3.184.191.57,22,TCP,3525.2032358488423,35,0,1190,0,1190,9.928505580635628,337.56918974161135,BENIGN,False
426,2026-02-02 14:52:55.210620,192.168.2.218,55350,78.58.48.77,443,UDP,1697.088923158729,6,4,54,2520,2574,5.892443149877715,1516.7148667785239,BENIGN,False
427,2026-02-02 14:52:55.210625,192.168.2.94,60066,192.168.1.237,80,UDP,170.8744227557433,7,2,5789,148,5937,52.67025839709822,34744.81378928579,BENIGN,False
428,2026-02-02 14:52:55.210631,172.16.0.172,49174,199.7.234.92,22,UDP,1040.7449900446472,4,6,1008,1932,2940,9.608501694128748,2824.8994980738516,BENIGN,False
429,2026-02-02 14:52:55.210637,10.0.0.243,58428,13.107.42.14,443,TCP,2453.50643771175,13,3,364,192,556,6.521278996488926,226.61444512799017,BENIGN,False
430,2026-02-02 14:52:55.210641,10.0.0.157,57974,172.16.0.23,443,UDP,275.23118825267625,6,2,5304,1300,6604,29.066473355685233,23994.37375511816,BENIGN,False
431,2026-02-02 14:52:55.210647,10.0.0.253,62122,192.168.1.97,80,TCP,4541.459142704382,4,11,2268,726,2994,3.3029032142888965,659.2594815720637,BENIGN,False
432,2026-02-02 14:52:55.210651,10.0.0.6,52039,10.0.0.149,443,TCP,4707.251788004757,28,6,43820,2376,46196,7.222898100891994,9813.79413731784,BENIGN,False
433,2026-02-02 14:52:55.210656,172.16.0.150,61869,20.190.128.0,443,TCP,606.5338957702095,2,6,802,468,1270,13.189699793844445,2093.8648422728056,BENIGN,False
434,2026-02-02 14:52:55.210661,192.168.2.10,51459,151.166.72.137,22,TCP,1951.3751981304003,7,7,140,4459,4599,7.174427559299363,2356.7994532298408,BENIGN,False
435,2026-02-02 14:52:55.210667,192.168.2.75,52265,102.195.50.116,80,TCP,1591.943560499227,5,1,5800,282,6082,3.7689778387108297,3820.4872025065442,BENIGN,False
436,2026-02-02 14:52:55.210673,192.168.2.145,58753,164.242.205.104,22,UDP,930.5404014746624,8,4,21720,484,22204,12.895732394835461,23861.40350791055,BENIGN,False
437,2026-02-02 14:52:55.210678,192.168.2.161,56697,167.249.219.249,80,TCP,4506.576935369358,3,8,300,960,1260,2.4408770021582784,279.59136570176645,BENIGN,False
438,2026-02-02 14:52:55.210683,172.16.0.56,59151,192.168.1.42,443,TCP,2530.425057801314,1,4,517,208,725,1.9759526110385977,286.51312860059664,BENIGN,False
439,2026-02-02 14:52:55.210688,192.168.1.160,59730,192.168.2.5,443,TCP,4536.327588626193,27,5,13932,830,14762,7.054164271608759,3254.1741555465155,BENIGN,False
440,2026-02-02 14:52:55.210694,172.16.0.183,56311,171.245.70.180,22,ICMP,261.64252874610827,1,2,951,514,1465,11.466025857406114,5599.242627033319,BENIGN,False
441,2026-02-02 14:52:55.210706,10.0.0.35,49645,172.16.0.244,443,TCP,4928.03352314058,1,4,2052,1208,3260,1.0146034876835734,661.5214739696899,BENIGN,False
442,2026-02-02 14:52:55.210710,192.168.2.202,53282,1.1.1.1,29232,TCP,2398.014020029688,16,6,64,6588,6652,9.17425828883504,2773.9620971513946,BENIGN,False
443,2026-02-02 14:52:55.210715,172.16.0.184,63281,192.168.2.2,443,TCP,20515.414147626303,1,4,77,140,217,0.2437191842202472,10.577412595158728,BENIGN,False
444,2026-02-02 14:52:55.210719,172.16.0.37,52135,13.107.42.14,33370,TCP,2312.185183181114,6,3,852,543,1395,3.8924217945284822,603.3253781519147,BENIGN,False
445,2026-02-02 14:52:55.210725,192.168.1.232,60959,136.209.199.167,443,UDP,708.7997180286344,4,5,524,2960,3484,12.697521981288958,4915.3518425345255,BENIGN,False
446,2026-02-02 14:52:55.210730,192.168.2.225,50913,192.168.2.92,37153,UDP,353.76454200086954,6,3,3750,1308,5058,25.440650295523056,14297.645466083957,BENIGN,False
447,2026-02-02 14:52:55.210734,172.16.0.45,57501,13.107.42.14,443,TCP,2951.532941364372,1,0,87,0,87,0.3388069927953239,29.47620837319318,BENIGN,False
448,2026-02-02 14:52:55.210740,10.0.0.59,58696,106.96.3.19,22,TCP,728.3907406022563,1,37,641,1591,2232,52.16980101721283,3064.2893650110277,BENIGN,False
449,2026-02-02 14:52:55.210746,192.168.1.158,59234,32.231.81.167,445,ICMP,84.99525319429371,2,0,344,0,344,23.530725832748892,4047.2848432328096,BENIGN,False
450,2026-02-02 14:52:55.210751,172.16.0.215,60400,84.83.151.46,443,TCP,1723.0508106548045,1,2,255,592,847,1.741097814091693,491.569949511888,BENIGN,False
451,2026-02-02 14:52:55.210757,172.16.0.198,53823,196.168.45.145,443,TCP,14028.595373597795,18,1,36,51,87,1.354376506985049,6.201618742510488,BENIGN,False
452,2026-02-02 14:52:55.210762,192.168.1.47,64183,104.244.42.1,443,TCP,3359.547002311759,6,11,2730,2992,5722,5.060206030248132,1703.2058179458713,BENIGN,False
453,2026-02-02 14:52:55.210767,172.16.0.30,64256,200.17.139.107,12636,UDP,895.6647020581958,5,2,2140,892,3032,7.815424660494409,3385.1953672312925,BENIGN,False
454,2026-02-02 14:52:55.210772,192.168.1.26,57411,192.168.2.33,21,TCP,7811.596523036891,8,8,1168,592,1760,2.0482368684576824,225.30605553034505,BENIGN,False
455,2026-02-02 14:52:55.210778,172.16.0.8,50257,184.42.65.77,53,TCP,799.285542491682,6,7,7662,1729,9391,16.26452539035546,11749.24291852524,BENIGN,False
456,2026-02-02 14:52:55.210783,192.168.2.252,62215,217.81.29.2,59505,TCP,5366.401351928186,12,4,1836,1760,3596,2.981513858304893,670.0952396540247,BENIGN,False
457,2026-02-02 14:52:55.210789,192.168.1.75,52238,85.86.60.95,443,ICMP,642.7916774978704,1,2,102,340,442,4.667141945082105,687.6255799087635,BENIGN,False
458,2026-02-02 14:52:55.210793,192.168.2.190,65207,151.101.1.140,53,TCP,19175.700753625904,4,0,1868,0,1868,0.2085973311428343,97.41495364370363,BENIGN,False
459,2026-02-02 14:52:55.210799,172.16.0.48,53169,183.194.115.176,443,UDP,4.530874772120576,4,3,252,609,861,1544.955522291737,190029.52924188363,BENIGN,False
460,2026-02-02 14:52:55.210804,192.168.2.7,59178,192.168.1.19,443,UDP,1109.3441954564073,5,5,1195,1915,3110,9.014334812367041,2803.4581266461496,BENIGN,False
461,2026-02-02 14:52:55.210810,10.0.0.183,49506,144.52.133.239,80,TCP,4053.5304672009042,3,7,4575,3122,7697,2.466985281328187,1898.8385710383056,BENIGN,False
462,2026-02-02 14:52:55.210816,192.168.2.166,53650,212.144.72.21,16489,TCP,9831.150415626582,11,15,1023,2280,3303,2.644654887862674,335.97288825424664,BENIGN,False
463,2026-02-02 14:52:55.210821,192.168.1.70,55534,196.78.53.173,80,TCP,3253.8763725376984,26,12,2080,2496,4576,11.678378539736528,1406.3226367851146,BENIGN,False
464,2026-02-02 14:52:55.210827,10.0.0.112,62623,134.54.98.57,443,UDP,1016.499802991264,4,3,1296,2712,4008,6.886376150197994,3942.94222999908,BENIGN,False
465,2026-02-02 14:52:55.210832,192.168.1.250,59126,192.168.2.143,21429,UDP,136.08571840587376,4,5,2560,4975,7535,66.13478699621973,55369.513335168405,BENIGN,False
466,2026-02-02 14:52:55.210837,10.0.0.106,59191,142.250.80.46,443,UDP,593.7485008284481,6,2,5472,324,5796,13.473718230593802,9761.708858065209,BENIGN,False
467,2026-02-02 14:52:55.210842,10.0.0.206,61739,192.168.1.177,443,TCP,9417.858602754191,7,10,1337,6400,7737,1.8050812522316335,821.5243322656559,BENIGN,False
468,2026-02-02 14:52:55.210847,172.16.0.89,54686,192.168.1.167,80,TCP,15003.715837518901,5,0,1545,0,1545,0.33325077961665983,102.9744909015479,BENIGN,False
469,2026-02-02 14:52:55.210853,10.0.0.53,65533,145.244.57.155,22,TCP,5184.785818636358,2,8,86,1048,1134,1.9287199799181063,218.71684572271326,BENIGN,False
470,2026-02-02 14:52:55.210858,172.16.0.36,59150,156.134.59.17,443,ICMP,1464.1466580267688,1,0,1010,0,1010,0.6829916897448651,689.8216066423138,BENIGN,False
471,2026-02-02 14:52:55.210863,10.0.0.224,57686,151.101.1.140,443,TCP,1733.7851688537723,5,16,2025,8320,10345,12.112227268551022,5966.713861579063,BENIGN,False
472,2026-02-02 14:52:55.210868,172.16.0.176,50001,192.168.2.198,80,UDP,80.38143930629903,7,6,6874,2622,9496,161.7288781115576,118136.72511902699,BENIGN,False
473,2026-02-02 14:52:55.210874,192.168.2.242,64119,92.29.177.72,53,TCP,7502.397780247653,12,1,5652,927,6579,1.7327793567846348,876.9196452527779,BENIGN,False
474,2026-02-02 14:52:55.210879,192.168.1.37,59176,208.67.222.222,80,UDP,577.7674112292276,6,5,1410,1875,3285,19.038803134633326,5685.678936115498,BENIGN,False
475,2026-02-02 14:52:55.210883,192.168.1.181,50466,13.107.42.14,443,TCP,6508.972686081453,1,1,37,108,145,0.3072681506678813,22.276940923421396,BENIGN,False
476,2026-02-02 14:52:55.210889,192.168.1.231,62815,35.67.138.184,80,TCP,19857.788539975685,8,10,8224,10800,19024,0.906445345802944,958.0120143641782,BENIGN,False
477,2026-02-02 14:52:55.210895,172.16.0.141,52077,67.35.167.221,15080,UDP,168.3390778282504,4,1,112,2737,2849,29.701956696598394,16924.174925721767,BENIGN,False
478,2026-02-02 14:52:55.210900,192.168.1.54,62363,10.0.0.39,22,TCP,6272.499990830369,8,1,248,1539,1787,1.4348345975539105,284.8943806476487,BENIGN,False
479,2026-02-02 14:52:55.210905,172.16.0.35,60826,172.16.0.134,3389,TCP,14113.193857848779,30,0,7050,0,7050,2.1256705110244116,499.53257009073667,BENIGN,False
480,2026-02-02 14:52:55.210911,172.16.0.1,58837,88.86.35.179,22,TCP,4635.621353925799,16,9,4960,1287,6247,5.393020286013673,1347.6079090690966,BENIGN,False
481,2026-02-02 14:52:55.210916,192.168.1.48,60346,10.0.0.66,53,TCP,835.6867147666853,1,3,411,39,450,4.786482696588944,538.4793033662562,BENIGN,False
482,2026-02-02 14:52:55.210921,192.168.2.189,56598,192.168.1.249,80,TCP,2422.3027217327835,6,7,5262,1645,6907,5.366794118408333,2851.4189981420277,BENIGN,False
483,2026-02-02 14:52:55.210927,10.0.0.173,50095,116.174.37.40,443,ICMP,442.73307683873526,2,2,560,502,1062,9.034789152329346,2398.736519943441,BENIGN,False
484,2026-02-02 14:52:55.210933,192.168.1.150,58088,48.22.88.144,443,UDP,2689.626770512361,2,6,1122,474,1596,2.974390382973485,593.3908814032103,BENIGN,False
485,2026-02-02 14:52:55.210938,10.0.0.31,53478,121.72.128.63,443,TCP,17161.47405555475,1,3,1099,2916,4015,0.23308021135313242,233.95426214570665,BENIGN,False
486,2026-02-02 14:52:55.210944,192.168.2.96,60903,92.185.155.161,80,TCP,3188.9225879192927,12,24,7740,4560,12300,11.28907930734351,3857.102096675699,BENIGN,False
487,2026-02-02 14:52:55.210949,192.168.2.191,61219,94.15.247.144,80,UDP,471.043652712326,6,4,2736,1632,4368,21.229454939937728,9273.0259177648,BENIGN,False
488,2026-02-02 14:52:55.210955,172.16.0.53,56320,54.184.183.189,22,UDP,692.2733207316311,10,3,3160,855,4015,18.778710100023662,5799.732388584231,BENIGN,False
489,2026-02-02 14:52:55.210960,172.16.0.12,50117,13.107.42.14,443,TCP,19879.011539727253,18,29,25128,40281,65409,2.3643026669647407,3290.354747733973,BENIGN,False
490,2026-02-02 14:52:55.210965,172.16.0.194,56099,20.190.128.0,53,UDP,945.85114243828,4,2,3564,182,3746,6.343492893112956,3960.4540629335224,BENIGN,False
491,2026-02-02 14:52:55.210970,192.168.2.93,56608,172.16.0.169,443,TCP,5280.639152691728,6,14,912,7700,8612,3.787420314415026,1630.8631873871102,BENIGN,False
492,2026-02-02 14:52:55.210975,10.0.0.148,57732,162.37.34.146,80,TCP,6202.156143865945,2,8,4882,8896,13778,1.6123425092885155,2221.485509297717,BENIGN,False
493,2026-02-02 14:52:55.210980,192.168.1.38,57878,10.0.0.223,443,TCP,7607.982885569121,7,22,13265,1672,14937,3.8117856514908066,1963.332492286834,BENIGN,False
494,2026-02-02 14:52:55.210986,172.16.0.67,59000,71.157.68.70,443,UDP,242.49894174945618,9,1,12357,615,12972,41.237293358301535,53493.01694438875,BENIGN,False
495,2026-02-02 14:52:55.210992,192.168.1.94,50849,13.107.42.14,80,TCP,3483.8454425757172,1,20,459,15000,15459,6.027821941628397,4437.338066458733,BENIGN,False
496,2026-02-02 14:52:55.210996,192.168.1.51,52507,192.168.1.159,80,TCP,8904.0878115037,2,1,2782,812,3594,0.33692390096648966,403.63483335785463,BENIGN,False
497,2026-02-02 14:52:55.211002,172.16.0.49,58165,72.152.120.118,62813,TCP,12846.46890558028,27,12,7695,20952,28647,3.035853687627663,2229.9512971658887,BENIGN,False
498,2026-02-02 14:52:55.211007,172.16.0.94,61607,192.168.1.170,80,UDP,793.2871295595444,5,7,1575,11368,12943,15.126931413424975,16315.656106996621,BENIGN,False
499,2026-02-02 14:52:55.211011,10.0.0.196,61933,8.8.8.8,443,TCP,11685.524626686456,17,12,1734,1956,3690,2.481702869700188,315.7752961790929,BENIGN,False
500,2026-02-02 14:52:55.211016,192.168.1.91,52144,208.67.222.222,22,TCP,20315.865253725467,1,15,18,64665,64683,0.7875618291505436,3183.8663621840383,BENIGN,False
501,2026-02-02 14:52:55.211021,10.0.0.92,59420,10.0.0.168,80,TCP,226.223541259135,19,3,11134,369,11503,97.24894181016907,50847.93534738067,BENIGN,False
502,2026-02-02 14:52:55.211025,192.168.1.126,60474,142.250.80.46,80,UDP,89.89831567314745,8,4,6040,1036,7076,133.4841471738985,78711.15211687548,BENIGN,False
503,2026-02-02 14:52:55.211030,192.168.1.142,61682,8.8.8.8,80,TCP,3220.5870531142928,26,3,1508,930,2438,9.004569515348804,757.0048440834615,BENIGN,False
504,2026-02-02 14:52:55.211035,172.16.0.51,55951,10.0.0.124,443,TCP,405.2541193677743,19,5,1482,370,1852,59.22210004291068,4569.972053311274,BENIGN,False
505,2026-02-02 14:52:55.211040,192.168.2.24,56727,187.246.147.55,58324,UDP,255.98613424966854,6,3,2064,3366,5430,35.15815427417688,21212.086412086715,BENIGN,False
506,2026-02-02 14:52:55.211046,172.16.0.81,51854,217.44.173.178,80,UDP,739.1530770535614,5,2,1035,1286,2321,9.470298125394608,3140.0802784344123,BENIGN,False
507,2026-02-02 14:52:55.211052,192.168.1.9,59380,91.153.16.137,22,TCP,7604.765780990951,11,30,12826,9720,22546,5.39135604971353,2964.719841386372,BENIGN,False
508,2026-02-02 14:52:55.211058,192.168.1.55,52643,30.233.29.172,53,UDP,31.290356880132048,3,1,327,116,443,127.83491141770318,14157.716439510628,BENIGN,False
509,2026-02-02 14:52:55.211062,192.168.2.125,59674,172.16.0.160,443,TCP,9996.77673485649,18,10,4428,7780,12208,2.8009028052382483,1221.1936230838762,BENIGN,False
510,2026-02-02 14:52:55.211068,172.16.0.96,58227,10.0.0.33,443,ICMP,1130.9141336729242,3,2,1848,38,1886,4.421202150654231,1667.6774512267762,BENIGN,False
511,2026-02-02 14:52:55.211072,192.168.1.189,57158,172.217.14.206,80,TCP,785.4546445604724,2,9,556,2961,3517,14.004627862574319,4477.6614720612615,BENIGN,False
512,2026-02-02 14:52:55.211077,10.0.0.228,64958,192.168.2.115,443,TCP,258.4011303619998,4,2,244,2146,2390,23.219712667643787,9249.185545944774,BENIGN,False
513,2026-02-02 14:52:55.211082,172.16.0.57,56403,2.245.30.143,443,ICMP,365.4212213829481,1,0,299,0,299,2.7365679426484006,818.2338148518718,BENIGN,False
514,2026-02-02 14:52:55.211088,192.168.1.248,51628,70.192.120.235,443,TCP,1540.7517232282526,16,8,45360,4784,50144,15.576812044522082,32545.15263168814,BENIGN,False
515,2026-02-02 14:52:55.211093,172.16.0.201,55722,10.0.0.208,443,UDP,614.8919515608887,10,5,13010,1280,14290,24.39452974123804,23239.855333486106,BENIGN,False
516,2026-02-02 14:52:55.211098,10.0.0.132,62270,192.168.2.147,443,UDP,1519.4931067158225,4,4,1776,2260,4036,5.2649136509022485,2656.1489368801845,BENIGN,False
517,2026-02-02 14:52:55.211103,192.168.2.242,53446,20.190.128.0,443,TCP,3052.7669707689174,3,13,1233,2678,3911,5.241146852414349,1281.1328337370326,BENIGN,False
518,2026-02-02 14:52:55.211108,172.16.0.144,59265,27.174.190.165,443,TCP,217.36713441172353,3,8,21,1128,1149,50.60562641988219,5285.987705131331,BENIGN,False
519,2026-02-02 14:52:55.211114,192.168.2.133,52595,53.238.98.220,443,TCP,11764.726035789039,3,6,3003,1104,4107,0.7649986895250627,349.0944019866036,BENIGN,False
520,2026-02-02 14:52:55.211119,172.16.0.224,49235,108.199.25.86,80,TCP,5674.268202273134,8,3,1448,990,2438,1.9385759727736094,429.65892923836907,BENIGN,False
521,2026-02-02 14:52:55.211124,192.168.2.38,56928,13.107.42.14,80,ICMP,132.4981204913614,4,2,460,934,1394,45.28366121533919,10520.903955697137,BENIGN,False
522,2026-02-02 14:52:55.211129,172.16.0.182,51021,172.16.0.32,80,UDP,436.9864434691511,6,2,2838,942,3780,18.307204078207878,8650.153926953222,BENIGN,False
523,2026-02-02 14:52:55.211134,192.168.2.34,58011,1.1.1.1,14845,UDP,220.626113118795,7,2,2415,310,2725,40.79299532034087,12351.212471992098,BENIGN,False
524,2026-02-02 14:52:55.211139,192.168.1.178,49304,8.8.8.8,443,UDP,919.0008198389919,6,1,4944,1012,5956,7.616968177706733,6480.9517809173285,BENIGN,False
525,2026-02-02 14:52:55.211145,192.168.2.18,57685,134.114.179.217,443,TCP,2986.377687375832,12,1,3180,1128,4308,4.353099761947146,1442.5502903437155,BENIGN,False
526,2026-02-02 14:52:55.211150,172.16.0.231,63272,25.166.45.171,80,UDP,1795.39374412993,1,5,311,1595,1906,3.3418853215998445,1061.605570494884,BENIGN,False
527,2026-02-02 14:52:55.211155,192.168.2.234,61418,8.8.8.8,22049,TCP,12920.575136548105,14,0,3542,0,3542,1.0835430971179103,274.1364035708313,BENIGN,False
528,2026-02-02 14:52:55.211159,192.168.2.156,53866,192.168.1.61,43958,UDP,49.225830777506864,3,3,510,696,1206,121.88722679194733,24499.332585181415,BENIGN,False
529,2026-02-02 14:52:55.211165,192.168.2.126,64129,6.130.59.43,443,TCP,2635.0672399816517,4,15,568,7965,8533,7.210442189753116,3238.24753711386,BENIGN,False
530,2026-02-02 14:52:55.211170,192.168.1.240,49506,10.0.0.173,80,TCP,1715.2202872113303,5,14,5785,294,6079,11.077294352022221,3544.151177154899,BENIGN,False
531,2026-02-02 14:52:55.211175,192.168.1.249,56090,172.217.14.206,443,TCP,2142.7156844783553,16,6,4480,2952,7432,10.267344454220442,3468.495635625742,BENIGN,False
532,2026-02-02 14:52:55.211180,10.0.0.57,63527,197.67.115.44,19259,TCP,2449.1168775579445,4,4,704,1180,1884,3.2664835530335874,769.2568767394098,BENIGN,False
533,2026-02-02 14:52:55.211186,192.168.2.215,60623,13.84.144.204,443,TCP,385.1598499017423,1,0,1159,0,1159,2.596324617571403,3009.140231765256,BENIGN,False
534,2026-02-02 14:52:55.211191,172.16.0.63,65258,10.0.0.74,80,UDP,1546.031737024814,7,4,826,64,890,7.114989774510333,575.6673544831087,BENIGN,False
535,2026-02-02 14:52:55.211200,192.168.1.46,61518,172.16.0.85,25,UDP,2123.1482061052457,6,1,5928,139,6067,3.2969907516917853,2857.5489843591517,BENIGN,False
536,2026-02-02 14:52:55.211206,172.16.0.247,54678,164.242.7.14,51085,UDP,2037.8440159816926,9,2,612,618,1230,5.397861619306009,603.5790719769446,BENIGN,False
537,2026-02-02 14:52:55.211211,10.0.0.197,58598,37.16.75.203,53,TCP,6181.931649477955,4,1,32,52,84,0.8088086836777361,13.587985885785965,BENIGN,False
538,2026-02-02 14:52:55.211217,192.168.2.14,52568,175.42.13.204,10702,UDP,1310.6821955569812,1,2,811,438,1249,2.2888843765251075,952.9388620932865,BENIGN,False
539,2026-02-02 14:52:55.211222,192.168.1.140,61670,172.16.0.58,80,TCP,228.6423454874087,29,1,0,146,146,131.20929080764742,638.5518819305508,BENIGN,False
540,2026-02-02 14:52:55.211226,10.0.0.125,49904,8.8.8.8,45524,TCP,6703.070851782235,12,15,18276,3765,22041,4.028004566417667,3288.1943943856218,BENIGN,False
541,2026-02-02 14:52:55.211232,10.0.0.58,49384,183.166.106.167,80,TCP,2767.4487100360984,3,9,2055,2493,4548,4.336123721636551,1643.390890500253,BENIGN,False
542,2026-02-02 14:52:55.211238,192.168.2.37,57362,131.88.35.211,80,UDP,84.46037476851706,12,0,17112,0,17112,142.07846025889347,202603.8843291821,BENIGN,False
543,2026-02-02 14:52:55.211243,192.168.1.121,56550,7.34.138.215,80,TCP,5538.035752141517,9,9,11115,4653,15768,3.2502498729878253,2847.218888737335,BENIGN,False
